COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source,특이사항시 체크
KOREA,2021-09-19,Unknown,FMkorea,설거지,윤 예능 출연 겁내지 마라,"찢이 ㄹㅇ임
형보수지도 거뜬히 이겨내는 힘은 동상이몽에서
앞치마하고 설거지하고 소금밥 먹고 부인 공동명의 해줘서임
집사부 나오는 순간 같은 방송사, 같은 이재명, 비슷한 내용으로 밑에 추천 동영상으로 동상이몽  뜰거임 ㅋㅋㅋ
다음주가 ㄹㅇ 헬게이트라고 보면 된다",10,ㄹㅇㅋㅋㅋ 나그거 본방송으로 봄,0,FM정치_kw1.csv,derivation,text,
KOREA,2022-02-26,Unknown,FMkorea,설거지,주식X) 우크라이나 현 대통령의 2020년 신년사,"https://youtu.be/fTDWZWOClJI\n번역  https://m.dcinside.com/board/war/2255999\n우크라이나 인민들께\n보통 신년사에 대통령들은 GDP의 증가, 인플레이션의 감소, 정책의 이행, 다양한 자화자찬을, 그리고 굉장히 불확실한 용어들로 설명하곤 합니다. 어쨌던 대부분은 자신의 통치로 인해 생활이 나아졌다는 것을 자랑하고 싶어하죠. 단순히 당신들이 그것을 아직 모르고 있다는 말투로요. 그래서 우리들은 신년사에서 대통령이 말할 때는 교장선생님 훈화말씀처럼 귀를 닫거나 대통령의 말이 끝날 때까지 아예 TV를 음소거시킵니다. 그래야 우리가 기분 좋게 샴페인을 먹고, 파티를 즐길 수 있으니까요.\n그러나, 오늘은 이야기가 다를 겁니다.\n오늘, 우리는 자신에게 질문 하나를 던져봅시다:\n나는 누구인가?\n우크라이나의 대통령, 성공한 변호사, 평범한 주부, 모길레프에서 온 철학과 학생, 체르카시에서 온 농업과학자\n나는 누구인가?\n동쪽에서 자신의 나라를 지키는 전직 사진작가?\n이탈리아 식당에서 설거지를 하는  전직 물리학자?\n노보시비르스크에서 막노동을 하는 전직 화학자?\n고향을 잃고 사무실을 연, 도네츠크에서 살았던 전직 의사?\n고향을 잃고 택시운전을 하는, 루간스크에서 살았던 전직 교사?\n나는 누구인가?\n다른 나라에서 일하며 10년 동안 살면서 인터넷으로 우크라이나를 사랑한다고 말하는 사람?\n크림 반도에서 가지고 있던 모든 것을 잃고 하르코프에서 처음부터 다시 시작한 사람?\n나라를 떠나길 원하는 IT 전문가?\n아니면, 집에 돌아오길 원하는 전쟁포로?\n나는 누구인가?\n자신의 민족 언어를 지키는 프란키브스크의 주민? (*프란키브스크는 우크라이나인이 주류) [이 부분에서는 우크라이나어로]\n자신의 민족 언어를 지키는 구르주프의 주민? (*구르주프는 크림 타타르인이 주류) [이 부분에서는 크림 타타르어로]\n자신의 민족 언어를 지키는 베레호베의 주민? (*베레호베는 헝가리인이 주류) [이 부분에서는 헝가리어로]\n자신의 민족 언어를 지키는 크라마토르스크의 주민? (*크라마토르스크는 러시아인이 주류) [이 부분에서는 러시아어로 말함]\n우크라이나 민족이기 때문에, 모든 국민들이 우크라이나어를 무조건 배워야 한다고 생각하는 사람?\n우크라이나 민족이 아니기 때문에, 우크라이나어를 굳이 배우고 싶어하지 않는 사람?\n나는 누구인가?\n세금을 성실하게 내는 사람?\n주차위반을 단속하는 사람?\n집에 강아지가 있는 사람?\n빨간 머리를 가지고 있는 사람?\n이슬람교를 믿는 사람?\n소리를 듣지 못하는 사람?\n올리브를 싫어하는 사람?\n자유주의자?\n공부 잘하는 학생?\n왕좌의 게임을 보지 않은 사람?\n내성적인 사람?\n채식주의자?\n염소자리?\n지하철에서 자리를 절대 양보해주지 않는 사람?\n헌혈한 사람?\n플라스틱 제품을 절대 쓰지 않는 사람?\n이것이 '우리'입니다.\n이것이 우크라이나인입니다.\n모두가 완벽할 수 없고, 모두가 성인일 수도 없습니다.\n왜냐면, 우리 모두 '인간'이기 때문이죠.\n인간은 완벽할 수 없습니다.\n우리 모두 단점이 있을 수 있고, 못하는 것이 있을 수 있는 것이죠.\n하지만, 우리의 신1분증에, 당신이 '옳은' 우크라이나인지, '틀린' 우크라이나인인지는 적혀있지 않습니다.\n당신이 '진정한 애국자'인지, '애국심따윈 없는 사람'인지, 우리는 상관하지 않습니다.\n신1분증에는 권리와 의무를 가진, '우크라이나 시민'이라는, 7글자만 적혀있을 뿐입니다.\n우리는 모두 다릅니다.\n하지만, 우리는 누구입니까?\n대통령에게 투표한 73%의 사람들?\n다른 후보에게 투표한 25%의 사람들?\n아니라면 투표하지 않은 나머지 사람들?\n12월 25일에 크리스마스를 지내는 사람들? (*가톨릭과 개신교의 크리스마스)\n1월 7일에 크리스마스를 지내는 사람들? (*정교회의 크리스마스)\n100년동안 서로를 알아온 사람들?\n아니면 2014년에 서로를 처음 본 사람들?\n세상에서 가장 큰 비행기를 만든 사람들? (*An-225)\n아니면 안전벨트 대신 블록을 넣는 사람들?\n자단의 책을 읽거나, 마루브의 음악을 듣는 사람들?\n운명의 아이러니를 보거나, 나홀로 집에를 보는 사람들? (*운명의 아이러니는 옛날 소련 영화로, 새해마다 지겹게 틀어줌)\n디나모를 응원하거나, 샤흐타르를 응원하는 사람들?\n로마체코를, 우스크를 한마음으로 응원하는 사람들?\n5월 8일을 기념하는 사람들?\n아니면 9일을 기념하는 것이 '소련의 잔재'라는 것에 반대하는 사람들?\n일요일에 교회를 가거나, 토요일에 아무것도 하지 않는 사람들?\n그러나 우리는 서로에게\n'아따 내가 겁나게 사랑하지라'[이 부분은 우크라이나어]라고 말하거나\n'내가 엄청 사랑해요'[이 부분은 러시아어]라고 말합니다.\n왜냐하면, 이 모두가, '우리'이기 때문입니다.\n이렇게도 서로 다른 우리가 같은 미래를 살 수 있을까요?\n아니면, 우리 사이에 큰 벽을 쌓을까요?\n누군가가 우리에게\n""너네는 차이점이 너무 많아서 함께 살 수 없어!""\n라고 말했습니다.\n그러나, 그들이 틀렸다면요?\n여러분들은 우리들간에 공통점이 정말 없다고 생각하시나요?\n우리는 우크라이나인으로서, 정말 평등하게 자랑스럽습니다.\n만약 세브첸코나 레스냐 우크라인카가 총선에서 우리와 다른 정당을 찍었다면, 여러분들은 그들에 대한 존경심을 거두시겠습니까?\n(*타라스 셰브첸코 - 러제 우크라이나의 시인, 레스냐 우크라인카 - 러제 우크라이나의 시인, 여성해방론자)\n스코보로다나 흐멜닛스키가 나토에 대해 다른 의견을 가지고 있었다면요?\n(*그레고리 스코보로다 - 러제 우크라이나의 철학자, 흐멜닛스키 봉기 - 폴란드-리투아니아에 대항한 우크라이나 독립운동)\n카데니우크나 로바노브스키가 우리가 다니는 교회가 아닌 다른 교회에 다녔다면요? (*러시아-우크라이나 정교회 분열)\n(*레오니드 카데니우크 - 독립국 우크라이나의 우주인, 발레리 로바노브스키 - 소련 우크라이나의 축구선수)\n안토노프나 코룔로프는 자동차 등록제에 대해 어떻게 생각할까요?\n(*올렉 안토노프 - 소련 러시아의 항공기 개발자, 세르게이 코룔로프 - 소련 러시아의 우주개발자)\n스툽카나 부코프는 노르망디 회담에 대해 어떻게 생각할까요?\n(*보흐단 스툽카 - 소련 우크라이나의 배우, 에밀리안 부코프 - 소련 몰도바의 작가)\n우리는 그들을 정치가 아닌 다른 이유로 사랑합니다.\n왜냐하면, 우리는 그들을 진심으로 사랑하고 존경하기 때문이죠.\n우리는 평탄한 길을 가고 있을때 모두 행복합니다. (*우크라이나의 도로상태는 심각한 수준)\n우리는 아들이던 딸이던, 우리의 아기가 태어났을 때 모두 행복합니다.\n우리는 그곳이 슬로비얀스크던, 드로호비치던, 사랑에 빠졌을 때 모두 행복합니다.\n그리고 우리는 당신이 얼마나 나라를 사랑하던 간에\n테르노빌, 크리비 리흐에 있는 전사자들의 십자기를 보며 슬퍼하고,\n그리고 우리의 군인들과 포로들이 돌아왔을 때,\n우리 모두가 행복한 눈물을 흘렸습니다.\n러시아어로 이야기하는 사람도\n우크라이나어로 이야기하는 사람도\n평범한 주부도\n성공한 변호사도\n그리고 우크라이나의 대통령도\n우리의 역사에는 우리들이 단결한 이야기들이 많이 있습니다.\n그리고 우리는 우리들이 어떻게 한 나라를 만드는지에 대해 배웠습니다.\n새해에는 우리가 하나의 국가가 되어야 합니다.\n이것이 올해의 국정목표입니다.\n다른 사람들을 존경하며 함께 살기 위해서\n우리가 만든 나라에서 후손들이 웃으며 살기 위해서\n왜냐하면 우리는 그것을 같은 방법으로 상상하기 때문입니다:\n성공하고 번영하는 나라\n전쟁이 없는 평화로운 나라\n사람들이 오고 싶어하며, 영토를 지킬 수 있는 나라\n불이 환하게 켜져 있고, 포장이 잘 되어 있는 도로가 있고, 그 도로의 이름에 대해서는 신경쓰지 않는 나라(*'탈소련'을 외치며 구소련 시절의 도로들을 엄청난 비용을 들어 교체했지만, 정작 전력난으로 인해 가로등은 꺼져 있었으며, 포장상태도 개판이었던 포로셴코 정부를 비판)\n당신이 사랑하는 여성을 기다리는 동상이 어떤 것이던 상관없는 나라(*마찬가지로 수십조를 들여 전국의 레닌 동상을 철거한 포로셴코 정부를 비판)\n만약 우리가 같은 상상을 한다면,\n그것 자체만으로 우리는 하나라는 뜻입니다.\n우크라이나 인민 여러분!\n2020년 새해에, 저는 모든 사람들이 서로를 존중하는 사회가 되었으면 좋겠다고 소원을 빌었습니다.\n건강하시고, 행복하시고, 웃을 일이 많았으면 좋겠습니다.\n저는 모두가 잘 쉬고, 잘 주무셨으면 좋겠습니다.\n내일 아침에 고생하시니 당연히 과식하시진 마시고요.\n모두에게 평화가 있기를!\n아, 우크라이나를 사랑하는 것은 잊지 마시고요.\n또한 우크라이나 어디에 있던, 그리고 어디에서 태어났던,\n모든 우크라이나인들을 사랑하는 것이기도 합니다.",71,말 잘하네,0,FM주식_kw1.csv,derivation,title,no.
KOREA,2024-12-17,Unknown,FMkorea,설거지,양자컴 오늘 이렇게까지 폭등하는 이유 있음?,양자 묻은거 실스큐 아온큐 퀸텀 다 난리났네\n오늘 기이하게 폭등하는데 섹터 전체가\n오늘 이렇게까지 오르는 이유가 있나rsi 95는 이미 넘었고\n아직 12월 2주나 남음 산타랠리 양자가 다 헤쳐먹을거라면 대체 얼마나 더 펌핑해서 버블 발라먹을수있을까?\n리게티는 신제품 나오는게 분기점일거고 양자 관련해서 구글 & 지금 소형 잡주들 뉴스 펑펑 터지고 호재 터트리려고 오늘 이렇게 신호탄 주는건가\n주갤러들 다 같이 부자돼야되는데 설거지 장 물릴까봐 못 넣고 있는 거잖아 다들\n흐으으음\n아니 레딧 트윗에서 버거들 양자컴 얘기 주말~ 오늘 사이에 엄청 늘어서 이자식들 일내려는건가 생각은 했거든. 개미들이 모였다고 이렇게까지 오르긴 어려울건데\n얼마나 더 오를 수 있는지 그리고 근거는 뭔지가 궁금하다,8,일본사는아조씨\n마감 전에 안전하게 수요일까지는 발라먹을수이따 이거에유 ?,0,FM주식_kw1.csv,derivation,text,
KOREA,2022-07-19,Unknown,FMkorea,설거지,이러니 저러니 해도 홍이 맞았었음,"이유는 딱하나 비주류라서
국힘 주류는 친박때 수준 다 드러났었는데
아니나 다를까 주류세력이 지들이 민 놈이 대통령 되니깐 하는 꼬라지보셈
내부총질이니 홍산가리니 해도 토사구팽 할 사람은 아님
경선 진 순간에 차라리 찢이 대통령되고 윤 밀어붙인 주류세력 설거지하고 총선에서 뒤집었어야함
어차피 총선 2년 남아서 2년짜리 대통령이 었는데 이젠 멸망임",0,"Mlndset
그렇게 될 수도 있겠지. 총선 때 대패하고 기회가 오길 빌어야지",0,FM정치_kw1.csv,derivation,text,
KOREA,2021-10-28,ㅇㅇ (118.219),DCinside,설거지,야준표....설거지 당한 썰....jpg,,661,특활비쓴거갖고 머라하면 후장견이냐? 대깨홍들 수준진짜,0,DC_new10_kw1.csv,derivation,title,
KOREA,2025-11-15,Unknown,FMkorea,설거지,스트래티지보다 비트마인이 빨리 들통날거라 보는데,어째 스트래티지가 빨리 죽으러 가는게 이상하네\n채권단들 뱅크런 뜨면 어차피\n저 회사들 망하는 건 딱 하루면 됨\n그날만 기다린다\n기관놈들 손잡고 금융기법 문외한 개미들 속여서 설거지해먹는 것도 슬슬 한계가 보인다 ㅋㅋㅋ\n개미들 담보물 질권설정 행위가 호잰줄 알자나 ㅋㅋㅋ\n라벨링이라고 이름 바꿔 부르면 모를줄 아냐? ㅋㅋㅋ\n멸망 파산 부도 가즈아!!!,6,토탈싸커\n솔직하게 언제 터질지 저도 잘 모릅니다. ㅋㅋ 그건 채권단(쩐주) 마음이거든요. 본인들 채권을 주주들한테 다 설거지 끝내야 터뜨리는데 채권은 그 특성상 제3자가 알 수가 없습니다. 대충 내년 2월까진 볼 생각임다. 이전글 검색해보시면 8월부터 계속 사고있음다 ㅋㅋ,0,FM주식_kw1.csv,derivation,text,
KOREA,2022-01-03,Unknown,FMkorea,설거지,은식이형이 주붕이들에게 준 교훈,천억 이상 들고 있어도\n내부정보로 주식하다간 세력에 설거지 당한다 메모,58,심지어 내부 정보도 아니고 그냥 삼전 인수 가짜뉴스에 풀매수..,4,FM주식_kw1.csv,derivation,text,
KOREA,2022-02-08,Unknown,FMkorea,설거지,안철수랑 간줌들이 진짜 애미뒤진게 뭔지 알아?,"아니 대통령 후보가 되고싶으면 국민의힘에 입당해서 정정당당한 경선과정을 통해 당원들의 지지를 얻어서 대선후보로 선출되는게 맞지 않냐?
그리고 정 입당하기 싫다,나는 제 3지대를 구축하겠다,이러면 자신의 능력과 개인기로 여당과 제 1야당 후보를 지지율로 압도하거나
그런데 아무것도 없이 설거지해달라는 상폐년마냥 “안일화 해줘”이지랄하면 누가 좋아하냐?국힘 당원들과 경선에 참여한 후보들은 생각 안해?
그러다 단일화마저 무산될 거 같으니까 간줌들은 찢빠랑 손잡고 우리 후보랑 당대표 네거티브를 하고있음.",4,ㄹㅇ 근데 국힘왔어도 어차피 못올라왔을듯,0,FM정치_kw1.csv,derivation,text,yes
KOREA,2022-05-01,Unknown,FMkorea,설거지,컹!! 주식천재태연님이 망토를!!!,설거지하고 오는사이에 이런 큰 선물을!!\n너무너무 감사합니당!!\n포 차곡차곡 모아서 꼭 은혜갚겠습니다 츄,11,반도형 진급하셨네 ㅊㅊ,2,FM주식_kw1.csv,derivation,title,no
KOREA,2021-10-24,Unknown,FMkorea,설거지,[정보셔틀] 답답한 담론들 정보글로 션하게 설거지 합니다 (feat.향후 핵심키워드),https://youtu.be/uY1g3gRw-IM\n영상을 보는게 제일 좋겠지만\n바쁜 호갱님들을 위해 간단 요약합니다\n시대의 흐름에 맞게 중장기투자를 해야한다\n올해부터 향후 핵심키워드는 ESG투자이다\n그래서 지금부터 '탄소배출권 ETF'를 사 모아가자\n그리고 내년에 떠오를 화두는 CDBC(디지털화폐)이다\n이와 관련된 CDBC플랫폼 주식들에 관심을 가져보자\n제가 직접 찾아보니 이런게 상장되어 있더군요\n나름 신상 ETF라 아직 거래량이나 규모가 아주 크진 않지만 적립식으로 쪼매 사모아가긴 나쁘지 않은 것 같습니다\n국내CDBC관련 플랫폼은 아직 실험단계에 있습니다\n그래도 이게 가장 근접한 주식관련 정보인 것 같습니다\n정보이용료는 파란버튼 누르시면 간편결제 됩니다요~^-^\n이 글이 도움이 되셨길~♡,81,"탄소배출권 etf 꾸준히 지켜보고 있는데, 최근 조정을 놓친 게 큰 한입니다...\n참고로 메리츠투자증권에서 9월에 작성한 탄소배출권 리포트에 따르면\n현재 탄소배출권 파생상품이 예외적으로 포지션 보유한도가 없는데, 유럽 전력회사들이 변경 여부를 검토해달라고 요청한 바 있어서\n연말에 MiFID || 검토에 이 내용이 들어가면 가격에 꽤 조정이 있을 수도 있어보입니다.\n현 가격은 탄소배출권 파생상품이 투기적 거래가 많아졌다고 판단하는 쪽도 있네요.",0,FM주식_kw1.csv,derivation,text,
KOREA,2021-12-20,Unknown,FMkorea,설거지,ㅅㅂ 반성문 쓴다,다시는 개 싯팔같은 잡주 들어가면 제 손모가지를 자르겠습니다 ㅁㅊ 싯팔 내 피같은돈\n*단타치다 설거지당함,15,제가 최근에 쓴 글 읽어보세요,0,FM주식_kw1.csv,derivation,text,
KOREA,2025-11-09,Unknown,FMkorea,설거지,우지 왜 이렇게 '팡둬둬 홀딩스' 이런 기업 CEO 같이 생겼냐 ㅋㅋㅋㅋ,프리장때 60프로 올리고 오퍼링해서 설거지 할 것 같이 생김,1,ㄹㅇㅋㅋ,0,FM주식_kw1.csv,derivation,text,
KOREA,2022-06-10,Unknown,FMkorea,설거지,알리바바 이야기 많길래 봤더니,왜 설거지 차트가 떠있냐 ㅋㅋㅋㅋ.\n무슨일이 있던거임?,3,앤트그룹 ipo 구라빔,1,FM주식_kw1.csv,derivation,text,
KOREA,2025-04-18,Unknown,FMkorea,설거지,지극히 개인적인 나스닥 관점,흑인말조지 양봉 절반 라인을 그래도 6거래일 째 잘 지켜주는 중 (긍정적)\n만약 깨고 내려온다면 하방 압력 ⬆️\n다들 반도체를 걱정하고 있지만 저의 생각은 반대 ..\n오히려 킹도체가 좆스닥의 구원자가 되지 않을까 하는 생각\n좆도체 3개월봉 차트 3개월 = 봉 한 개\n네개 연속 음봉 진행 중 = 1년 째 하락 중\n확률적으로 양봉이 나올 확률 ⬆️\n또한 2008 ~ 쭉 이어져 오던 상승 추세선 하단 (보라색)\n진짜 만약에 크게 무너지더라도 반등 설거지쇼 (오른어깨 생성) 후 폭락 예상\n반도체 개별주 MU / AMD / INTC / QCOM 얘네 정도 차트도 같이 대충 봤는데\n다 반등 나올 자리에는 도달을 했던데 과매도도 심하고 ..\n장이 어렵습니다 .. 물려 계신 분들도 많을 거라고 생각합니다\n⬆️ 우리 모습 ...\n결론 : 아직은 긍정적인 모습 / 희망의 끈을 놓지 말자 ..,122,반도체가 엄청 박긴 했네,0,FM주식_kw1.csv,derivation,text,
KOREA,2022-05-04,말보루디쁠,MLBPark,설거지,코인 또 상장,"또 상장하네요 양쪽에서 빗썸은 마브렉스 업비트는 스테픈 근데 스테픈은 어제 빗썸에서 상장했던거라 설거지 이야기가 많은 상황이고 마브렉스는 넷마블 코인이라고 하는데 사전 이벤트라 뜬거 보니깐 오늘하는게 아닌가 싶기도 하고 그렇네요
추천
0
공유",0,존맛탱은 설거지,0,MLB_전체_KW1.csv,derivation,text,
KOREA,2025-07-12,Unknown,FMkorea,설거지,어쩌다 하게된 리딩방 전화후기,"1. 유튜브만 보면 차트분석, 시황분석임\n2. 시황분석인줄알고 텔레 무료(라고 주장하는)링크신청했더니 전화가옴\n3. 아니나 다를까 자기들이 먼저아는 호재가있다고 개잡주 추천함. 일단 넣고 수익보면 돈을주라함. 월정액도 있다함\n4. 공시뜬거 보고 서치해보니 그 회사가 매년 대기업이랑 해오던 계약임\n5. 티비에서 본거랑 똑같이 시간외 상한가 찍고있음\n6. 다음날 차트보니 시초에 개미털고 종가는 상못찍고 애매하게 오르고(상찍을돈도 없나벼) 이틀후? 부터인가 설거지\n7. 에이18하고 차단했는데 전화 오지게옴;\n1줄요약: 국장 개잡주는 하지말자...",4,이거할바에 트위터에서 미국 개잡주 분석하는거 보는게 훨씬 더 이득,0,FM주식_kw1.csv,derivation,text,
KOREA,2021-10-28,ㅇㅇ (118.219),DCinside,설거지,야준표....설거지 당한 썰....jpg,,661,所有评论这篇文章的人都支持中国政府披露天安门事件，中国民主化以及台湾和香港的独立。,0,DC_new10_kw1.csv,derivation,title,
KOREA,2024-10-23,Unknown,FMkorea,설거지,재명세 폐지해도 설거지나 당할것 같은데 ㅋㅋ,재명세 폐지\n개미들 드가자 ~ 슈유유윳\n며칠 올라간 다음에 설거지 슈유유유윳\n이 스토리 90퍼 이상 나온다고 생각함 ㅋㅋㅋㅋㅋㅋㅋ\n개미 뿐만 아니라 세력들도 좋겠네\n올려서 팔 수 있어서,3,앙드레코스톨라니\n안하는게 좋겠지만 국장 꼬라지 보니까 혐이 차버렸음\n평생 가도 이 꼬라지 일거임\n우상향 따위는 개나 줘버린 시장 같음,0,FM주식_kw1.csv,derivation,text,
KOREA,2020-12-09,아하모마,DCinside,설거지,"성공한야붕이에게 도전장을...성공한김붕이...월, 화 FLEX","성공한야붕이의 게시물을 보고 있자니 나도 충분히 야갤에 지분을 만들 수 있을 것 같아 도전해본다. 성공한야붕이처럼 될 때까지 꾸준히 FLEX 해보려구 하니 관심 좀 주라. 먼저 월요일 FLEX인거시다. 점심으로 누룽지탕을 시작으로 굴깐풍기를 먹고 있는데 잡탕밥하고 새우볶음밥이 나와버렸지 말이야. 사진으로 못 찍었는데 후로싹싹충 답게 설거지 완샷했지~^^♡ 후식으로 아이스크림으로 입가심하고 바로 2차 후식을 간식으로 피자 두 판과 떡, 과일을 먹고 월요일 종료. 다음은 화요일 FLEX인거시야. 점심으로 곰탕 싹싹하고. 봤지? 내 주특기가 싹싹충이지 설거지할 필요가 없다니까. 후식으로 팥과 꿀, 견과류가 들어간 호떡을 호다닥 먹고 간식으로 비냉과 유부초밥도 싹싹했지 뭐야. 이 조합 좀 생소할 지 모르는데 꿀 조합이니 알아두도록!! 후식으로 떡과 빵, 망고주스로 마무리. 이 정도면 성공한야붕이와 자웅을 겨룰 수 있는 부분이냐? 아직 부족하다면 위와 같은 상황까지 갈 정도로 꾸준히 FLEX 간다. - dc official App",25,노잼이 문제구나  - dc App,0,DC_new9_kw1.csv,derivation,text,
KOREA,2023-04-06,Unknown,FMkorea,설거지,지금 킹갓프로 사는 개미들은 모두 같은생각일듯,"""내가 설거지 대상은 아니겠지?""",6,"""못먹어도 고""",1,FM주식_kw1.csv,derivation,title,
KOREA,2023-01-12,Unknown,FMkorea,설거지,CPI 바이든 연설로 확 올리고 개미들 설거지한다기엔,솔직히 타있는 개미들 별로없지않음?\n오히려 개미들 숏 비중 역대 1위라는데\n설거지한다기엔 3바닥에서 10퍼도못올림,19,나스닥 전저점에서 8프로 올려놓고 뭔 설거지할게 있을런지,0,FM주식_kw1.csv,derivation,title,
