COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source
KOREA,2021-10-24,ㅇㅇ (121.134),DCinside,설거지,설거지론 하니까 군머 식기세척 기억난다,실제로 비슷하려나 ㅋㅋ,0,,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-10-23,lunaticmoon,MLBPark,설거지,사회 설거지남에 대해 알아보자.jpg,"훈남이면 설거지 아님
월수입 400미만 설거지 아님
여자가 자기 사랑하는 척이라도 하면 설거지 아님
추천
0
공유",0,"저 딴  생각이나 하려면  결혼 자체를 하지 말아야죠.,",0,MLB_전체_KW1.csv,misogyny,title
KOREA,2021-10-24,커여운티이라,DCinside,설거지,설거지론 '그 성별' 반응 7탄.jpg,뭔 개소리인지 하나도 모르겠노 한남들의 반란 때문에 한녀들이 지들 좆될 것 같아서 남녀화합하자는 거 존나 역겹다 씨발 - dc official App,943,어떻게하면 잘생겼는데 도태되는거냐,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-07-23,ㅇㅇ (223.35),DCinside,설거지,남편이 시댁가서 밥먹고 온다고 징징대는 한녀...,세줄요약 1. 남편이랑 지 용돈 둘다 20만원임 2. 지는 탱자탱자 놀면서 남편의 삶의 낙을 통제함 3. 판년들조차 절레절레함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 남편게이야 다른 남자의 행복을 위해서 방생하지 말고 백년해로 가즈아ㅏㅏㅏㅏㅏ,781,밥도 안 해준다는거노,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-09-14,스나이퍼갑 (211.197),DCinside,설거지,지 상황에 따라 사상이 바뀌는 뱀새끼만도 못한 한녀...,요약: 남친 왈 지가 집해올테니 집값보다 적어도 상관없으니 혼수 해오라고 했는데 이 한녀충은 남친이 노무 계산적이라고 지랄중ㅋㅋ 정작 이혼할 경우까지 생각해서 하나하나 재면서 통박굴리는건 본인인데 ㅉㅉ 씨ㅡ발련이 ㅉㅉ 심지어 데이트비용도 7대3ㅋㅋㅋㅋ 진짜 요즘 한녀들 다 이렇다니까ㅋㅋㅋㅋㅋㅋㅋ 존나 계산적이고 이기적이고 표독스럽고 애미 씨ㅡ발련들 ㄹㅇ 언제는 반반결혼이 병신같다고 전통대로 남자는 집 여자는 혼수 ㅇㅈㄹ 하는 년들이 지들 입맛에 안맞으면 반반결혼 외치노 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지가 맞다 무조건 일본여자 외국여자가 답이다 외국여자랑 결혼 못한다면 차라리 독신이 낫다 이런데도 한녀벌레 따위랑 결혼해서 생체 식기세척기 atm기 생체딜도 노예 자처할 흑우 한남충 있냐? 절대 한녀는 상종도 말아야 한다 애미뒤진 이중적인 씹노답 마인드.... 그저... 역겹다! K-한녀!!!,626,걍 결혼 안하면 깔끔하네 ㅋㅋ,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-09-21,스나이퍼갑 (211.197),DCinside,설거지,모전여전 한녀들...,애미는 모성애 하나도 없는 82kg 김지영 세대... 딸년은 양아치&보빔충&창녀 대걸레.... 저 가족 중 그나마 인간이라고 할수있는건 애비놈이다ㅋㅋ 왜? 한녀 설거지 자처해서 인생 개 조졌지만 지가 선택한 한녀니까 악으로 깡으로 버티고 있으니ㅋㅋ 이래서 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지다^^ 그저... 병신같다! K-한녀!!!,586,정상적인 부모면 회초리로 손이나 종아리나 좀 때리지 자식새끼 뼈부러질때까지 줘패는 애비를 뭘 자랑스럽게 말하고 있노??  - dc App,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-10-26,ㅇㅇ (121.163),DCinside,설거지,설거지론 반박하던 리섭아내 인스타..,남편은 온데간데 없는...그럼 리섭의 인스타는? 아 ㅋㅋㅋ 아내 관련 게시물 뿐ㅋㅋㅋ 아 씨발 퐁퐁이형!!,1567,가테갤 돌아와,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-10-26,ㅇㅇ (112.147),DCinside,설거지,처녀론 = 설거지론 하는 글들보면 비추박아라,"분명히 친페미 시민단체 수천곳, 여초사이트, 맘카페, 40대진보대학생 대깨문들이 여론몰이, 밭갈이 하러 올 거다 일반 설거지론에 대해서는 반박을 할 수 없으니 좌파 특유의 10%의 진실과 90%의 거짓과 과장을 이용하여 설거지론을 찌질한남자들의 프레임이라 씌우려 할 것이고 이 방법 중 가장 효과적인 것이 "" 요즘 시대에 처녀를 찾는 건 병신들이다 "" 라는 여론이다 앞으로 댓글이나 게시글에는 예쁘고 능력있고 성경험이 많은 여자들과 결혼한 남자들을 설거지라 놀리는 게시글도 많이 늘어날 거다. 특히 av배우와 결혼한 남자들, 연예인, sns스타들고 결혼한 남자들 등을 보여주면서 "" 설거지들 떴다 ㅋㅋㅋ"" 라는 식으로 글을 쓸 거다 설거지는 능력있고 예쁘고 경험 많은 여자들과 결혼한 남자들을 조롱하기 위한 것이 아니다. 전업주부면서 집안일, 육아에 불평하고 남편을 사랑하지도 않으면서 적당히 자기 수준에 맞게 타협하여 결혼한 기생충집단의 여성들과 그런 여성들을 치켜세워주는 남성들을 조롱함과 동시에 남성들에게 빨간약을 먹이고 손해보지 않도록 살게끔 만들려는 한국에서 살아가는 남성들의 생존이론이자 바이블이다",17,ㄹㅇㅋㅋ,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-07-25,광주는복덩이야.,DCinside,설거지,어질어질.. 문재인 정부 전으로 돌아가고 싶다는 맘충 한녀들...,에라이 버러지 년들아 ㅉㅉㅉㅉㅉ 이런 저지능 금수 한녀들이랑 결혼하는건 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 니네 말은 이렇게 해도 어차피 찢재명 찍을거잖아 이 씨ㅡ발련들아 ㅉㅉ 그저... 대단하다! K-한녀!,944,서울을 떠나 거지들,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-10-22,ㅇㅇ,DCinside,설거지,근데 설거지론제창하는애들은 이사상을 퍼트려서 얻고자하는게 뭐임?,몸 굴리는년들에게 함부로 굴리지마라는 간접적인 경고냐?,0,지가 먹을려고,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-10-28,ㅇㅇ (125.131),DCinside,설거지,전문가들의 설거지론에 대한 입장...news,"https://n.news.naver.com/article/020/0003389878 기자가 (설거지론 고위험군 직업인)교수들한테 설거지론에 대해 질문하자 ""찌질하다""라고 말하면서 ' 답변 거부 ' ""그래도 사랑하시죠? 교수 님들?""",1858,돈 존나 많은놈들은 그냥 다 골라먹을 수 있으니 뭐,0,DC_new10_kw1.csv,misogyny,title
KOREA,2022-03-05,스나이퍼갑 (211.197),DCinside,설거지,부부싸움 하고 글 올려보라는 한녀,"3줄요약 1. 한남이 친구 만나서 술먹는다고 시애비한테 혼내달라는 한녀 2. 한남은 지 애비한테 존나털리고 한녀는 옆에서 더 혼내달라고 ㅈㄹ함 3. 꼬라지 보면 그냥 존나 한심한 개 씹 퐁퐁이새끼 그 자체 필독! 도축론 원글 좌표: https://m.dcinside.com/board/neostock/2324493 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지 한녀랑 586 딜러새끼들은 우리랑 같은 동료시민이 아니다 한녀와의 유사결혼 후 이혼하는 것은 도축당하는 것이다 씨발 이럴거면 결혼 왜 하노? 지 하고싶은것도 죄다 못하고 살고 글에는 안나와있지만 병신마냥 지가 번돈 밖에서 일도 안하는 기생충한테 갖다바치고 거기서 용돈받고 사는 삶이 좋냐? 존나 한심해서 기가찬다 병ㅡ신들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㅋ 짐승도 지가 먹고싶은거 먹고 하고싶은거 하면서 사는데 인간이 씨발ㅋㅋㅋㅋㅋㅋㅋㅋ 짐승만도 못한 삶을 살고있노ㅋㅋㅋㅋㅋㅋ 한국년들은 만악의 근원이다 고로 모조리 멸종시키는게 답이다 절대 한국년들이랑 결혼하면 안된다 그러면 인생 반은 성공이다 인간의 탈을 쓴 마귀 한국년들은 고독사 유도가 답이다 한녀 개씹새끼들 갓성비: ""해줘""세대, 가스라이팅 ㅈ됨, 친자불일치 40퍼, 낙태 150만명, 스시녀보다 가슴작은 소슴소젖에 허리둘레 8cm 두꺼움, 한남 성병 5배, 스시녀 대비 성무고 500배, 결혼 시 3천 미만 들고옴, 전업주부 어린이집 이용률 개 씹높음, 대다수가 무쌍에 좆같이 생김, 원정성매매 세계 2위, 10000명 중 9999명이 꼴페미&페미에 묻어감, 군대 비하, 감사지수 수치 세계 최저통계, 물질만능주의, 우울지수 세계 최고 통계, 세계유일 출산후 산후조리원 입원, 성매매(유사 성매매 포함)를 해본 경험이 있다 63.4% 그저... 대단하다! K-줌마귀!!!",194,"""지기싫어 더 세게 나간"" <- 이거 한번이라도 보이는 순간 바로 관계 쫑냄",0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-10-24,beyourself,MLBPark,설거지,사회 설거지론... 여초 트위터 반응.... jpg,"뭐 어느정도 맞말도 있어보임 ㅋㅋ
그나이까지 여자 못만난건 본인이 매력없는것도 맞고
못생기고 남자로써의 매력없고 능력도 없는데 여성으로써의 매력이 많은 여자 만나려는것도 욕심이라는말도 맞고
추천
7
공유",7,트위터글들이 설거지론의 설득력을 약화시키기는 커녕 설거지론을 강화하고 있네요. ㅋㅋ,0,MLB_전체_KW1.csv,misogyny,title
KOREA,2021-10-22,ㅇㅇ,DCinside,설거지,깜짝) 설거지론에 발작버튼 눌린 사람들 특.jpg,그건 바로 40대 ^퐁퐁단^ 이 븅신같은 40대들은 '설거지론' 그 자체인 존재라 설거지 당했으면서도 '내무부장관' ㅇㅈㄹ하면서 잡혀사는 븅신들임 ㅋㅋㅋㅋㅋㅋ 그럼 40대 ^퐁퐁단^들이 얼마나 역겨운지 알아보자 1) 스윗남 2) 꼴에 젊어보이고싶어서 지들끼리 븅신같은 단어 만듦 3) -찢- 코어 지지층 아.... 그저...... 역겹다 40대 ^퐁퐁단^!!,1917,ㄹㅇ ㅋㅋㅋㅋㅋ 결혼하지마 이거 드립이라면서 유쾌한척 오지던 분들이,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-10-21,ㅇㅇ (59.9),DCinside,설거지,설거지론은 조선 출산율에 쐐기를 박아버림.jpg,이제 모두가 다 깨달아버려서 끝장남ㅋㅋㅋㅋㅋㅋㅋ - dc official App,1286,같은 조건이라고 말했잖아 이 난독증 애미뒤진 씨발련아 좀,0,DC_new10_kw1.csv,misogyny,title
KOREA,2020-12-26,스나이퍼갑 (221.157),DCinside,설거지,맘충 근황 ㅗㅜㅑ jpg,씨발련들 어쩌라는거노 한녀와의 결혼은 남이버린 설거지를 대신 하는것 - dc official App,2517,"ㄴ""어린이 헌터""",0,DC_new9_kw1.csv,misogyny,text
KOREA,2021-10-28,ㅇㅇ (223.39),DCinside,설거지,설거지론에 관통당해버린 리섭 근황......jpg,https://www.youtube.com/watch?v=ohscLFh-f90 왜 아내얘기를 하고있노.. 퐁섭게이야...,1976,ㄹㅇㅋㅋ,0,DC_new10_kw1.csv,misogyny,title
KOREA,2020-12-11,스나이퍼갑 (221.157),DCinside,설거지,월35만...스시녀..반찬... ㅗㅜㅑ...jpg,스시녀는 하늘에서 내려온 천사다 한녀와의 결혼은 남이버린 설거지를 대신 하는것 - dc official App,2243,맞벌이라면 밥 안차려도 상관없는데 전업이면 저정도는 해줘야지ㅋㅋㅋ,0,DC_new9_kw1.csv,misogyny,text
KOREA,2021-10-25,ㅇㅇ (61.75),DCinside,설거지,설거지론 만든 씨발새끼야 내 인생 어떻게 할거야,"고3이다 수능이 20가량 남은 고3 그동안 공부 운동 음악까지 모두 열심히 살아왔다 잘생겼다는 얘기도 들어보고 음악으로 무대에도 서보고 복싱으로도 나름 인정받고 살아왔다고 모의고사 전교1등은 당연하고 전국 2000등도 해봤다 고려대 최상위 학과는 이제 최저만 맞추면 합격이다 공군사관학교도 이틀 공부하니 붙었다 그런데 키가 163이라는 이유하나로 내 모든 인생은 진짜 끝인거냐 나 말도 잘하고 드립도 재밌는 편이다 나름 학교에서 인싸고 놀땐 잘 노는 그런 학생이란말이다 씨발 근데 난 정말 남자로 그 누구에게도 진정어린 사랑을 받지못하는거냐? 진짜로 그런거냐고 묻는거다 만약에 맞다고하면 진짜 모든걸 포기하겠다 내가 키가 작아서 울던 엄마, 그리고 한숨만 쉬던 아빠에게도 해줄말이 없다 진짜 나는 더이상 무엇을 해도 바뀔 수 없냐 제발 제발 너무 힘들다 내 모든 인생을 투자했고 이미 나는 대부분의 것을 이뤘다 공군 장교도 sky대학생도 수저의 색깔도... 한가지도 못하는것이 없도록 노력했다 그 어느것하나 부족하지 않기 위해 살았다 근데 그 모든게 다 허상이냐 대답해봐 씨발새끼들아 난 이제 뭘 해야하냐고 - dc official App",7,"난 내가 결혼을 못할 가능성은 없다고 본다..
솔직히 창녀라도 결혼하겠다고 마음먹으면 할 수 있을듯
근데 난 그게 싫고 무엇보다 내가 평생해온 노력이 그저 아무것도 안한 내 주변 친구들보다 못하다는것과 평생 날 진심으로 사랑해줄 사람이 없다는거 이게 너무 받아들이기 힘들다...
난 이제 뭘 하며 살아야할까...  - dc App",0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-08-17,스나이퍼갑 (222.114),DCinside,설거지,선물 사주고도 한녀한테 욕만 개쳐먹은 한남,요약: 한남이 전참시 보다가 라벨 프린트기가 이쁘다고 한녀한테 사줬다고 이딴걸 왜 사주냐고 괜히 욕만 쳐먹고 선물은 사람 취향에 맞춰서 사주는게 정상 아니냐는 소리까지 들음ㅋㅋㅋㅋㅋㅋ 한녀와의 결혼은 뭐다? 마지막에 먹은놈이 하는 설거지다^^ 진짜 한녀들은 다 저렇게 감사한 마음을 가질줄을 모르는건가? 병ㅡ신같은 한녀 금수새끼들이 피까지 찍찍 지려대노 ㅉㅉ 한녀들 표독스러움과 속물인건 ㄹㅇ 세계제일인듯ㅋㅋ 남친게이야 방생은 절대 안된다 이기야! 니가 선택한 한녀니까 악으로 깡으로 버텨서 결혼까지 골인해서 설거지 가즈아ㅏㅏㅏㅏㅏ 그저... 대단하다! K-선지공장!!!,713,필요없는데 왜사주는지 이해는 안가지만 저렇게 싸가지없게 말할것도 아니긴 한데 인성 ㅎㅌㅊ인듯.  - dc App,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-10-28,ㅇㅇ (211.36),DCinside,설거지,●설거지론의 문제가 뭔줄 아냐? .......TXT,애초에 남자들은 설거지를 조건으로 결혼을 했다는거야 남자들이 데이트 비용 더 내고 남자들이 집값 다해가고 남자들이 돈벌어오고 이런게 불합리하다는거 몰랐던 애들 있었냐? 원래 다 알았잖아? 왜 이제와서 깨달은척이야 다들 ? 알았잖아? 근데 저 조건이 안되면 여자들하고 협상이 안되니까 울며겨자먹기로 순응하고 돈과 책임을 대가로 여자들의 몸을 등가교환해서 얻은거잖아 내 말 틀렸냐? 그래그래 설거지론 논리 자체는 다 맞아 남자가 손해지 근데 뭐 어쩔꺼야 설거지안하고 여자랑 뭐 어떻게 협상할건데? 뭐 확실한 무기가 있긴하냐?? 지금 이순간에도 도시의 남자들은 어떻게든 보빨을 하고 돈과 마음을 바치면서 여자들을 달래주고 있는데 지금 지들이 설거지 설거지 외친다고 대체 무엇이 달라지냐 이 소리야 - dc official App,1,그게 당연하게 여겨지는걸 이제야 설거지 라고 욕하는건데,0,DC_new10_kw1.csv,misogyny,title
KOREA,2021-09-10,스나이퍼갑 (223.38),DCinside,설거지,소개팅남이 아반떼 끌고왔다고 ㅌㅌ하고 싶었다는 한녀,남자 29살이면 칼취업으로 가정해도 대학 4년+군대 2년 땜에 사회생활 시작한지 끽해야 3년인데 금은수저 아닌 이상 아반떼 끌고 다니는게 당연한거 아님? 지는 군대도 안가고 사회생활 일찍 시작했으면서 경차 한대도 없는 주제에ㅋㅋㅋㅋㅋㅋㅋㅋ 아 명품 사제끼고 인스타에 해외여행 먹방한거 자랑글 올려댄것 땜에 돈이 거덜나서 차 한대 못산건가? 응 병신년아 명품 사지마 씨발 돼지 목에 진주목걸이 건다고 그 돼지새끼가 이쁘겠냐? 너같은 년은 안봐도 딱이지 운전하면 무적권 김여사 견적 보이노 하여간 ㅉㅉ 이래서 한녀와의 결혼은 마지막에 먹은놈이 하는 설거지라고 하는거다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋ 남자가 차 없거나 별로라고 욕할려면 최소한 지는 남자보다 윗급 차는 가지고서 지랄하는게 수지타산에 맞지않나? 그저... 대단하다! K-한녀!!!,692,팩트) 아반떼N. 그렌져 가격으로 출시함 ㅋㅋㅋㅋ,0,DC_new10_kw1.csv,misogyny,text
KOREA,2021-10-23,ㅇㅇ (116.35),DCinside,설거지,17살이 되는 포부를 밝히는 갓본 국민여동생.......JPG,옆나라에서 생물학적으로만 여자인 것들이 한남충이니 군캉스니 뭐니 하는 동안 페미 청정국가 여고생들은 잘 자라고 있노.. 설거지론으로 불타는 것도 좋지만 가끔 스시 로린이 보고 정화하고 가라고 올림 밑에는 1년전 짤,654,"요구하는게 아니라 여자들 스스로 어필하려고 하는거임 병신년아 ㅋㅋ 한국년은 강요하는거고
일본 20대 여자 1억 모으기 유행할때 한국년 욜로 ㅋㅋㅋㅋ",0,DC_new10_kw1.csv,misogyny,text
KOREA,2025-02-19,Unknown,FMkorea,설거지,2차전지 > Ai반도체 > 우주/방산 > 로봇 > 조선 > ??,국장은 항상 다음을 준비해야됩니다 ㅋㅋㅋㅋ\n뒤늦게 따라들어가면 설거지 당하는게 일상인지라..\n다음타자는 자율주행 or 헬스케어 준비해봅니다 성투!🫡,8,내그릇의가니쉬\n유망하죠ㅎㅎ 근데 엔터는 주력아이돌 컴백에 맞춰서 일정매매하는게 좋아보여서요 저는 아직~~,0,FM주식_kw1.csv,derivation,text
KOREA,2021-10-22,Unknown,FMkorea,설거지,진정 레전드 설거지가 먼지 보여줘? jpg,썸에이지라는 회사가 2월 15일 호재로 상한가 달성\n52주 최고가 갱신\n.\n.\n.\n.\n그리고 장마감 후\n상폐 공지 뜸\n어메이징 설거지,17,그릇째로 압수 ㄷㄷㄷㄷ,0,FM주식_kw1.csv,derivation,text
